Name,price,type,bairro,address,url,latitude,longitude,tipo_novo
Ponto Trinta,30,Brasileira,Vila Mariana,"Rua Tamoio, 30, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/ponto-trinta-vila-mariana-zona-sul,-23.5761666667,-46.6405000000,Brasileira
Galvão Sucos & Lanches,25,Brasileira,Liberdade,"Rua Galvão Bueno, 733, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/galvao-sucos-lanches-liberdade,-23.5621666667,-46.6350000000,Brasileira
Bella Mariana - Mercure Hotel Paraíso,65,Brasileira,Vila Mariana,"Mercure Hotel Paraíso, Rua Vergueiro, 1661, Paraíso, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bella-mariana-vila-mariana-zona-sul,-23.5770000000,-46.6410000000,Brasileira
Lanches Estrela da Sorte,45,Brasileira,Liberdade,"Rua Conselheiro Furtado, 817, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/lanches-estrela-da-sorte-liberdade-centro,-23.5603333333,-46.6328333333,Brasileira
Bar dos Amigos,40,Comida de bar,Liberdade,"Rua do Glicério, 850, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-dos-amigos-liberdade-centro,-23.5595000000,-46.6310000000,Comida de bar
Big Tamandaré,20,Brasileira,Liberdade,"Rua Tamandaré, 725, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/big-tamandare-liberdade-centro,-23.5650000000,-46.6360000000,Brasileira
Budas Bar,20,Brasileira,Liberdade,"Rua Barão de Iguapé, 842, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/budas-bar-liberdade-centro,-23.5580000000,-46.6288333333,Brasileira
"Sucos, Patê e Cia",45,Brasileira,Liberdade,"Condomínio Conjunto Castro Alves, 439, Rua Vergueiro, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/sucos-pate-e-cia-liberdade-centro,-23.5666666667,-46.6398333333,Brasileira
Jardim do Leques,70,Mediterrânica,Liberdade,"Rua São Joaquim, 216, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/jardim-do-leques-liberdade-centro,-23.5618333333,-46.6366666667,Internacional
Elite Bar e Lanches,30,Brasileira,Mooca,"Rua do Oratório, 2694, Mooca, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/elite-bar-e-lanches-mooca-zona-leste,-23.5708333333,-46.5811666667,Brasileira
San,60,Japonesa,Liberdade,"Rua São Joaquim, 372, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/san-liberdade,-23.5613333333,-46.6351666667,Japonesa
Bento Ya,50,"Japonesa, Fast food",Liberdade,"Rua Galvão Bueno, 395, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bento-ya-liberdade-centro,-23.5591666667,-46.6350000000,Japonesa
Covadonga,55,"Brasileira, Padaria",Alto de Pinheiros,"Rua Nazaré Paulista, 16, Alto de Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/covadonga-alto-de-pinheiros,-23.5458333333,-46.7025000000,Padaria
Bar do Mineiro,50,"Brasileira, Comida de bar",Campo Belo,"Rua Galileu, 248, Campo Belo, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-do-mineiro-campo-belo-zona-sul,-23.6328333333,-46.6648333333,Comida de bar
Monte Everest,50,Brasileira,Morumbi,"Rua Bento Frias, 333, Morumbi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/monte-everest-morumbi-zona-sul,-23.5731666667,-46.7025000000,Brasileira
Tiquinho's Bar,30,Brasileira,Alto de Pinheiros,"Rua Nazaré Paulista, 374, Alto de Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/tiquinhos-bar-alto-de-pinheiros,-23.5456750000,-46.6991020000,Brasileira
Canto da Costela,30,"Brasileira, Comida de bar",Mooca,"Rua Acre, 556, Mooca, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/canto-da-costela-mooca-zona-leste,-23.5588333333,-46.5800000000,Comida de bar
Guilherme,20,Sobremesa,Alto de Pinheiros,"Praça Professora Emília Barbosa Lima, 19, Alto de Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/guilherme-alto-de-pinheiros-zona-oeste,-23.5458333333,-46.7025000000,Sobremesa
Milkshake Fest,20,Sobremesa,Liberdade,"So Go Plaza Shopping, Rua Galvão Bueno, 40, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/milkshake-fest-liberdade,-23.5568305556,-46.6372944444,Sobremesa
Nova China,50,Chinesa,Casa Verde,"Praça Cruz da Esperança, 106, Casa Verde, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/nova-china-casa-verde-zona-norte,-23.5037666667,-46.6567777778,Chinesa
Uni Bar,80,Comida de bar,Vila Campesina,"Rua Deputado Emílio Carlos, 714, Vila Campesina, Osasco",https://www.zomato.com/pt/sao-paulo-sp/uni-bar-vila-campesina-osasco,-23.5430000000,-46.7671666667,Comida de bar
Delicious Burger,40,Fast food,Santana,"Rua Augusto Tolle, 653, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/delicious-burger-santana,-23.4878360000,-46.6331410000,Fast food
Nova Picanharia,100,"Brasileira, Bifes",Santana,"Rua Nova dos Portugueses, 658, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/nova-picanharia-santana-zona-norte,-23.4924240000,-46.6414750000,Brasileira
Milk Shake Mix,12,"Sobremesa, Gelados",Santana,"Avenida Imirim, 1382, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/milk-shake-mix-santana-zona-norte,-23.4934270000,-46.6475660000,Sobremesa
Bar da Barra,40,Brasileira,Barra Funda,"Rua Anhanguera, 645, Barra Funda, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/bar-da-barra-barra-funda-zona-oeste,-23.5223333333,-46.6528333333,Brasileira
Bar da Fatima,25,Brasileira,Vila Prudente,"Rua Ibitirama, 1855, Vila Prudente, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-da-fatima-1-vila-prudente-zona-leste,-23.5956590000,-46.5778910000,Brasileira
Zepelim,20,"Brasileira, Comida de bar",Mooca,"Rua Frei Gaspar, 165, Mooca, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/zepelim-mooca-zona-leste,-23.5510000000,-46.6106666667,Comida de bar
Espeto Lucca,30,"Bifes, Brasileira",Penha,"Rua Benedito Cesário, 71, Penha, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/espeto-lucca-penha,-23.5230000000,-46.5376666667,Brasileira
Boteco do Machado,50,"Brasileira, Comida de bar",Vila Mariana,"Rua Machado de Assis, 406a, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/boteco-do-machado-vila-mariana-zona-sul,-23.5806666667,-46.6340000000,Comida de bar
Lig Esfiha e Pizzas,70,"Árabe, Pizza",Perdizes,"Rua Turiassú, 1071, Perdizes, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/lig-esfiha-e-pizzas-perdizes-zona-oeste,-23.5320000000,-46.6733333333,Pizza
Carambola's,45,Brasileira,Itaim Bibi,"Rua Manoel Guedes, 545, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/carambolas-itaim-bibi-zona-oeste,-23.5855000000,-46.6785000000,Brasileira
Lanchonete Serve Bem,30,Brasileira,Vila Mariana,"Rua Borges Lagoa, 864, Vila Clementino, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/lanchonete-serve-bem-vila-mariana-zona-sul,-23.5970000000,-46.6451666667,Brasileira
Princesa Vila Olímpia,40,Brasileira,Itaim Bibi,"Rua Ramos Batista, 413, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/princesa-vila-olimpia-itaim-bibi-zona-oeste,-23.5936666667,-46.6815000000,Brasileira
Villa dos Pães,65,Padaria,Itaim Bibi,"Rua Ramos Batista, 312, Vila Olímpia, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/villa-dos-paes-itaim-bibi-zona-oeste,-23.5931666667,-46.6840000000,Padaria
Pepper,100,Brasileira,Itaim Bibi,"Rua Clodomiro Amazonas, 465, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/pepper-itaim-bibi-zona-oeste,-23.5881666667,-46.6788333333,Brasileira
Bar Mugujê,35,Brasileira,Saúde,"Rua Miguel Estéfano, 602, Saúde, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-muguj%C3%AA-sa%C3%BAde-zona-sul,-23.6212100000,-46.6338980000,Brasileira
Atma Café,30,Pastelaria,Itaim Bibi,"Rua Leopoldo Couto de Magalhães Junior, 1195, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/atma-cafe-itaim-bibi-zona-oeste,-23.5891666667,-46.6841666667,Pastelaria
Tempero Suave,55,Brasileira,Itaim Bibi,"Rua Leopoldo Couto de Magalhães Junior, 1448, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/tempero-suave-itaim-bibi-zona-oeste,-23.5900000000,-46.6870000000,Brasileira
Empório Bolos Caseiros,20,Sobremesa,Itaim Bibi,"Rua Oscar Gomes, 37, Brooklin Novo, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/emporio-bolos-caseiros-itaim-bibi-zona-oeste,-23.6213333333,-46.6886666667,Sobremesa
Família Castro - Mercure Hotel Vila Olímpia,80,Italiana,Itaim Bibi,"Mercure Hotel Vila Olímpia, Rua Funchal, 111, Vila Olímpia, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/familia-castro-itaim-bibi,-23.5930000000,-46.6876666667,Italiana
Canarian,60,Brasileira,Itaim Bibi,"Rua Leopoldo Coutode Magalhães Junior, 1185, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/canarian-itaim-bibi-zona-oeste,-23.5891666667,-46.6840000000,Brasileira
Café Zim,60,"Brasileira, Pastelaria",Itaim Bibi,"Rua Ramos Batista, 270, Vila Olímpia, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/cafe-zim-itaim-bibi-zona-oeste,-23.5930000000,-46.6840000000,Brasileira
Goela,55,Brasileira,Moema,"Rua Gaivota, 523, Moema, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/goela-moema-zona-sul,-23.6011666667,-46.6655000000,Brasileira
Di Leone,50,Pizza,Vila Prudente,"Rua Padre Leonel França, 291, Vila Prudente, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/di-leone-vila-prudente,-23.5752194444,-46.5777500000,Pizza
Pizzaria Bien Ville,60,Pizza,Vila Prudente,"Rua das Giestas, 76, Vila Prudente, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/pizzaria-bien-ville-vila-prudente-zona-leste,-23.5963333333,-46.5730000000,Pizza
Dois Irmãos,50,Pizza,Vila Guilherme,"Avenida Joaquina Ramalho, 223, Vila Guilherme, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/dois-irm%C3%A3os-vila-guilherme-zona-norte,-23.5145290000,-46.6077030000,Pizza
Bond Brasa,70,"Brasileira, Bifes",Vila Guilherme,"Avenida Luis Dumont Villares, 756, Vila Guilherme, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bond-brasa-vila-guilherme-zona-norte,-23.4985930000,-46.6133630000,Brasileira
Arretado,50,"Brasileira, Nordestina",Santana,"Avenida Zaki Narchi, 1211, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/arretado-santana-zona-norte,-23.5070250000,-46.6154390000,Brasileira
Bello Grão,35,"Pastelaria, Sobremesa, Fast food",Vila Sônia,"Avenida Professor Francisco Morato, 1923, Loja 7, Vila Sônia, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bello-gr%C3%A3o-vila-s%C3%B4nia,-23.5844510000,-46.7173380000,Pastelaria
Mary's Caffe,35,"Pastelaria, Brasileira",Vila Guilherme,"Rua Maria Cândida, 944, Vila Guilherme, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/mary-s-caffe-vila-guilherme-zona-norte,-23.5049290000,-46.6058960000,Brasileira
Nicolucci Pizzaria,45,Pizza,Santana,"Avenida Nova Cantareira, 1049, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/nicolucci-pizzaria-santana-zona-norte,-23.4854280000,-46.6162170000,Pizza
Panquecas Saladas & Cia,25,Brasileira,Santo Amaro,"Rua Booker Pittman, 142, Santo Amaro, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/panquecas-saladas-cia-santo-amaro-zona-sul,-23.6328500000,-46.7087388889,Brasileira
Black Steel,80,"Brasileira, Comida de bar",Tatuapé,"Rua Coelho Lisboa, 398, Tatuapé, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/black-steel-tatuap%C3%A9,-23.5479170000,-46.5720780000,Comida de bar
Boteco Santa Villa,80,"Brasileira, Comida de bar",Limão,"Avenida Engenheiro Caetano Ávares, 1177, Limão, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/boteco-santa-villa-lim%C3%A3o-zona-norte,-23.5046930000,-46.6684660000,Comida de bar
Sushi Koba,100,Japonesa,Itaim Bibi,"Rua Guilherme Barbosa de Mello, 113, Brooklin, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/sushi-koba-itaim-bibi-zona-oeste,-23.6046666667,-46.6956666667,Japonesa
Chocolates Marghi,40,Sobremesa,Cidade Dutra,"Rua Nossa Senhoura do Outeiro, 537, Interlagos, Cidade Dutra, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/chocolates-marghi-cidade-dutra-zona-sul,-23.7114960000,-46.7032490000,Sobremesa
ABC Bailão,60,Só bebidas,República,"Rua Marques de Itu, 182, República, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/abc-bail%C3%A3o-rep%C3%BAblica,-23.5435700000,-46.6459550000,Bebidas
Clodomiro Chic,30,Brasileira,Itaim Bibi,"Rua Clodomiro Amazonas, 684, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/clodomiro-chic-itaim-bibi-zona-oeste,-23.5902810000,-46.6782290000,Brasileira
Boi Deitado,30,Brasileira,Vila Matilde,"Rua Astorga, 676, Vila Matilde, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/boi-deitado-vila-matilde-zona-leste,-23.5311000000,-46.5198340000,Brasileira
Tia Lela,30,Brasileira,Centro,"Rua Narciso Sturlini, 80, Centro, Osasco",https://www.zomato.com/pt/sao-paulo-sp/tia-lela-centro-osasco,-23.5398333333,-46.7733333333,Brasileira
Sr. Glutton,80,"Brasileira, Pizza",Vila Campesina,"Rua João Teixeira Machado, 243, Vila Campesina, Osasco",https://www.zomato.com/pt/sao-paulo-sp/sr-glutton-vila-campesina-osasco,-23.5446666667,-46.7665000000,Pizza
Lancheteria MG,40,Brasileira,Itaim Bibi,"Rua Quatá, 1050, Vila Olímpia, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/lancheteria-mg-itaim-bibi,-23.5957670000,-46.6830570000,Brasileira
La Pizzeta,70,"Argentina, Pizza",Itaim Bibi,"Rua Arizona, 176, Brooklin Novo, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/la-pizzeta-itaim-bibi,-23.6171790000,-46.6846580000,Pizza
Bella Donna,160,Italiana,Itaim Bibi,"Rua Marcelo Fernando Calábria, 64, Brooklin, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bella-donna-itaim-bibi,-23.6220750000,-46.6856750000,Italiana
Tablado Café,35,Cafeteria,Tatuapé,"Rua Padre Estevão Pernet, 588, Tatuapé, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/tablado-caf%C3%A9-tatuap%C3%A9,-23.5423500000,-46.5691600000,Cafeteria
Cafeteria Bom de Mais,30,"Pastelaria, Fast food",Tatuapé,"Rua Cesário Galero, 368, Tatuapé, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/cafeteria-bom-de-mais-tatuap%C3%A9,-23.5353270000,-46.5600620000,Pastelaria
Bolo Paulista,40,Sobremesa,Tatuapé,"Rua Francisco Marengo, 1005, Tatuapé, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bolo-paulista-tatuap%C3%A9,-23.5460630000,-46.5580820000,Sobremesa
Eugênio Bar,80,"Brasileira, Comida de bar",Jardim Paulista,"Alameda Joaquim Eugênio de Lima, 593, Jardim Paulista, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/eug%C3%AAnio-bar-jardim-paulista,-23.5667280000,-46.6514020000,Comida de bar
Os Gauleses,65,Brasileira,Moema,"Avenida Rouxinol, 377, Moema, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/os-gauleses-moema,-23.6027580000,-46.6711480000,Brasileira
Saldoce,60,Brasileira,Moema,"Avenida Rouxinol, 961, Moema, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/saldoce-moema,-23.6061520000,-46.6667730000,Brasileira
Vila Nova,35,"Comida de bar, Brasileira",Moema,"Rua Afonso Bráz, 350, Vila Nova Conceição, Moema, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/vila-nova-moema,-23.5956420000,-46.6671920000,Comida de bar
Blau Bart,70,Brasileira,Moema,"Rua João Lourenço, 603, Vila Nova Conceição, Moema, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/blau-bart-moema,-23.5899300000,-46.6702070000,Brasileira
Restaurante da Tolle,45,Brasileira,Santana,"Rua Tolle, 951, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/restaurante-da-tolle-santana,-23.4851520000,-46.6333260000,Brasileira
CAS Nouvelle Café,60,"Comida saudável, Italiana, Pastelaria",Vila Madalena,"Rua Harmonia, 485, Vila Madalena, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/cas-nouvelle-caf%C3%A9-vila-madalena,-23.5540680000,-46.6889600000,Italiana
Mutuca's,50,Brasileira,Mooca,"Rua Visconde de Inhomerin, 745, Mooca, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/mutucas-mooca,-23.5618880000,-46.5972420000,Brasileira
Estrela do Paissandú,60,"Fast food, Brasileira, Comida de bar, Pizza",República,"Largo do Piassandú, 45, República, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/estrela-do-paissand%C3%BA-rep%C3%BAblica,-23.5428640000,-46.6386750000,Pizza
Pastelaria Marlene,15,Brasileira,Centro,"Rua Presidente Castelo Branco, 400, Centro, Osasco",https://www.zomato.com/pt/sao-paulo-sp/pastelaria-marlene-centro-osasco,-23.5350000000,-46.7796666667,Brasileira
Pantaneira,30,Brasileira,Centro,"Rua Antônio Angú, 1014, Centro, Osasco",https://www.zomato.com/pt/sao-paulo-sp/pantaneira-centro-osasco,-23.5356666667,-46.7805000000,Brasileira
Pizzaria e Pastelaria,40,Pizza,Jardim Veloso,"Avenida Sarah Veloso, 134, Jardim Veloso, Osasco",https://www.zomato.com/pt/sao-paulo-sp/pizzaria-e-pastelaria-jardim-veloso-osasco,-23.5639388889,-46.7991000000,Pizza
Empório da Comida,80,Brasileira,Centro,"Super Shopping Osasco, Avenida dos Autonomistas, 1828, Centro, Osasco",https://www.zomato.com/pt/sao-paulo-sp/emp%C3%B3rio-da-comida-centro-osasco,-23.5355916667,-46.7714694444,Brasileira
Skinão Salgados,30,Fast food,Vila Yara,"Avenida Deputado Emílio Carlos, 1282, Vila Yara, Osasco",https://www.zomato.com/pt/sao-paulo-sp/skin%C3%A3o-salgados-vila-yara-osasco,-23.5465166667,-46.7623138889,Fast food
Clarita,40,Árabe,"Bela Vista, Centro","Rua Conselheiro Ramalho, 667, Bela Vista, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/clarita-bela-vista,-23.5577280000,-46.6443220000,Árabe
Panificadora La Florence,30,Padaria,Km 18,"Avenida Hidelbrando de Lima, 651, Km 18, Osasco",https://www.zomato.com/pt/sao-paulo-sp/panificadora-la-florence-km-18-osasco,-23.5313333333,-46.7966666667,Padaria
Embaixada Nordestina,80,"Comida de bar, Nordestina",Centro,"Avenida Maria Campos, 463, Centro, Osasco",https://www.zomato.com/pt/sao-paulo-sp/embaixada-nordestina-centro-osasco,-23.5342916667,-46.7732611111,Comida de bar
Gordo's Bar,50,"Brasileira, Comida de bar",Km 18,"Avenida Comandante Sampaio, 475, Km 18, Osasco",https://www.zomato.com/pt/sao-paulo-sp/gordos-bar-km-18-osasco,-23.5278333333,-46.7970000000,Comida de bar
Cachoeira Grill,55,Brasileira,Itaim Bibi,"Rua João Cachoeira, 1290, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/cachoeira-grill-itaim-bibi-zona-oeste,-23.5920000000,-46.6755000000,Brasileira
JK Gourmet,50,"Pastelaria, Brasileira",Itaim Bibi,"Avenida Juscelino Kubitschek, 1544, Vila Olímpia, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/jk-gourmet-itaim-bibi,-23.5911666667,-46.6846666667,Brasileira
Armazém,35,Brasileira,Santana,"Rua Doutor César, 165, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/armazem-santana-zona-norte,-23.5023710000,-46.6279330000,Brasileira
La Verte,50,"Padaria, Pizza, Brasileira",Santana,"Avenida Nova Cantareira, 320, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/la-verte-santana-zona-norte,-23.4876666667,-46.6215000000,Padaria
Baby Beef,135,"Brasileira, Grelhados, Bifes",Vila Andrade,"Extra, Avenida Marginal Pinheiros, 16741, Vila Andrade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/baby-beef-vila-andrade,-23.6283333333,-46.7168333333,Brasileira
Absoluto Café,35,Brasileira,Santana,"Rua Voluntários da Pátria, 4262, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/absoluto-cafe-santana-zona-norte,-23.4845000000,-46.6306666667,Brasileira
1Premier,35,Brasserie,Santana,"Rua Doutor Zuquim, 447, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/1premier-santana-zona-norte,-23.5015000000,-46.6225000000,Cervejaria
Tempero Cultural,45,Brasileira,Santana,"Rua Alfredo Pujol, 381, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/tempero-cultural-santana-zona-norte,-23.5002660000,-46.6295420000,Brasileira
Dolce Vita,25,"Sobremesa, Pastelaria",Santana,"Alameda Afonso Schmidt, 667, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/dolce-vita-santana-zona-norte,-23.4951300000,-46.6354410000,Pastelaria
Bar da Regina,30,Brasileira,Água Rasa,"Avenida Sapopemba, 1353, Água Rasa, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/bar-da-regina-agua-rasa-zona-leste,-23.5670000000,-46.5696666667,Brasileira
Nagata Sushi,100,"Sushi, Japonesa",Santana,"Avenida Nova Cantareira, 1019, Água Fria, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/nagata-sushi-santana,-23.4854380000,-46.6161900000,Japonesa
Kelly,40,Brasileira,Santana,"Alameda Afonso Schmidt, 712, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/kelly-santana-zona-norte,-23.4949530000,-46.6350560000,Brasileira
Anturius - Hotel Transamérica,100,Contemporânea,Santo Amaro,"Hotel Transamérica, Avenida das Nações Unidas, 18951, Santo Amaro, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/anturius-hotel-transam%C3%A9rica-santo-amaro,-23.6505000000,-46.7218333333,Contemporânea
Ceret,40,"Padaria, Brasileira",Tatuapé,"Rua Emiliano Marengo, 847, Tatuapé, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/ceret-tatuap%C3%A9-zona-leste,-23.5551722222,-46.5592500000,Padaria
4 Queijos Bambinos,30,Brasileira,Vila Maria,"Rua Araritaguaba, 49, Vila Maria, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/4-queijos-bambinos-vila-maria-zona-norte,-23.5093370000,-46.5921490000,Brasileira
